Paso,Valor
0,1.0
1,1.1
2,1.2100000000000002
3,1.1
4,1.0
5,1.1
6,1.0
7,0.9090909090909091
8,0.8264462809917354
9,0.7513148009015777
10,0.6830134553650705
11,0.620921323059155
12,0.5644739300537773
13,0.6209213230591552
14,0.5644739300537774
15,0.5131581182307068
16,0.5644739300537776
17,0.6209213230591554
18,0.5644739300537776
19,0.6209213230591554
20,0.5644739300537776
21,0.6209213230591554
22,0.5644739300537776
23,0.6209213230591554
24,0.5644739300537776
25,0.5131581182307069
26,0.5644739300537777
27,0.5131581182307069
28,0.5644739300537777
29,0.5131581182307069
30,0.46650738020973354
31,0.424097618372485
32,0.3855432894295318
33,0.42409761837248505
34,0.4665073802097336
35,0.42409761837248505
36,0.38554328942953187
37,0.3504938994813926
38,0.3186308177103569
39,0.28966437973668807
40,0.3186308177103569
41,0.3504938994813926
42,0.38554328942953187
43,0.3504938994813926
44,0.38554328942953187
45,0.3504938994813926
46,0.38554328942953187
47,0.3504938994813926
48,0.3186308177103569
49,0.3504938994813926
50,0.3186308177103569
51,0.3504938994813926
52,0.3186308177103569
53,0.28966437973668807
54,0.3186308177103569
55,0.28966437973668807
56,0.3186308177103569
57,0.28966437973668807
58,0.26333125430608006
59,0.2393920493691637
60,0.2176291357901488
61,0.2393920493691637
62,0.26333125430608006
63,0.2393920493691637
64,0.26333125430608006
65,0.2393920493691637
66,0.2176291357901488
67,0.19784466890013527
68,0.2176291357901488
69,0.2393920493691637
70,0.26333125430608006
71,0.28966437973668807
72,0.26333125430608006
73,0.2393920493691637
74,0.26333125430608006
75,0.28966437973668807
76,0.26333125430608006
77,0.28966437973668807
78,0.3186308177103569
79,0.3504938994813926
80,0.3186308177103569
81,0.28966437973668807
82,0.3186308177103569
83,0.3504938994813926
84,0.38554328942953187
85,0.4240976183724851
86,0.46650738020973365
87,0.4240976183724851
88,0.46650738020973365
89,0.4240976183724851
90,0.3855432894295319
91,0.35049389948139265
92,0.31863081771035695
93,0.2896643797366881
94,0.31863081771035695
95,0.3504938994813927
96,0.385543289429532
97,0.4240976183724852
98,0.46650738020973376
99,0.5131581182307072
