Paso,Valor
0,1.0
1,0.9090909090909091
2,0.8264462809917354
3,0.7513148009015777
4,0.8264462809917354
5,0.9090909090909091
6,1.0
7,1.1
8,1.0
9,1.1
10,1.0
11,1.1
12,1.0
13,0.9090909090909091
14,0.8264462809917354
15,0.9090909090909091
16,1.0
17,1.1
18,1.2100000000000002
19,1.3310000000000004
20,1.2100000000000004
21,1.3310000000000006
22,1.2100000000000006
23,1.3310000000000008
24,1.464100000000001
25,1.3310000000000008
26,1.464100000000001
27,1.6105100000000012
28,1.464100000000001
29,1.3310000000000008
30,1.464100000000001
31,1.3310000000000008
32,1.464100000000001
33,1.3310000000000008
34,1.2100000000000006
35,1.1000000000000005
36,1.2100000000000006
37,1.1000000000000005
38,1.0000000000000004
39,1.1000000000000005
40,1.2100000000000006
41,1.1000000000000005
42,1.2100000000000006
43,1.3310000000000008
44,1.2100000000000006
45,1.3310000000000008
46,1.464100000000001
47,1.6105100000000012
48,1.7715610000000015
49,1.9487171000000019
50,1.7715610000000017
51,1.948717100000002
52,1.771561000000002
53,1.9487171000000023
54,2.143588810000003
55,2.3579476910000032
56,2.5937424601000036
57,2.3579476910000032
58,2.5937424601000036
59,2.3579476910000032
60,2.143588810000003
61,2.3579476910000032
62,2.5937424601000036
63,2.8531167061100042
64,2.5937424601000036
65,2.3579476910000032
66,2.5937424601000036
67,2.8531167061100042
68,2.5937424601000036
69,2.3579476910000032
70,2.5937424601000036
71,2.3579476910000032
72,2.5937424601000036
73,2.3579476910000032
74,2.143588810000003
75,2.3579476910000032
76,2.5937424601000036
77,2.8531167061100042
78,2.5937424601000036
79,2.3579476910000032
80,2.143588810000003
81,2.3579476910000032
82,2.5937424601000036
83,2.8531167061100042
84,2.5937424601000036
85,2.3579476910000032
86,2.143588810000003
87,1.9487171000000025
88,1.7715610000000022
89,1.6105100000000019
90,1.4641000000000017
91,1.3310000000000015
92,1.4641000000000017
93,1.610510000000002
94,1.7715610000000024
95,1.9487171000000028
96,1.7715610000000024
97,1.610510000000002
98,1.464100000000002
99,1.3310000000000017
