Paso,Valor
0,1.0
1,1.1
2,1.0
3,0.9090909090909091
4,0.8264462809917354
5,0.9090909090909091
6,0.8264462809917354
7,0.7513148009015777
8,0.8264462809917354
9,0.9090909090909091
10,0.8264462809917354
11,0.9090909090909091
12,1.0
13,0.9090909090909091
14,0.8264462809917354
15,0.9090909090909091
16,1.0
17,1.1
18,1.2100000000000002
19,1.3310000000000004
20,1.2100000000000004
21,1.1000000000000003
22,1.0000000000000002
23,1.1000000000000003
24,1.0000000000000002
25,0.9090909090909093
26,0.8264462809917357
27,0.7513148009015779
28,0.6830134553650707
29,0.7513148009015779
30,0.8264462809917358
31,0.9090909090909094
32,1.0000000000000004
33,0.9090909090909095
34,0.8264462809917359
35,0.7513148009015781
36,0.683013455365071
37,0.6209213230591554
38,0.683013455365071
39,0.7513148009015781
40,0.826446280991736
41,0.7513148009015782
42,0.6830134553650711
43,0.6209213230591555
44,0.6830134553650711
45,0.6209213230591555
46,0.5644739300537777
47,0.5131581182307069
48,0.5644739300537777
49,0.5131581182307069
50,0.5644739300537777
51,0.5131581182307069
52,0.5644739300537777
53,0.6209213230591555
54,0.6830134553650711
55,0.6209213230591555
56,0.5644739300537777
57,0.6209213230591555
58,0.5644739300537777
59,0.5131581182307069
60,0.46650738020973354
61,0.5131581182307069
62,0.5644739300537777
63,0.5131581182307069
64,0.46650738020973354
65,0.5131581182307069
66,0.5644739300537777
67,0.5131581182307069
68,0.46650738020973354
69,0.424097618372485
70,0.3855432894295318
71,0.35049389948139253
72,0.3855432894295318
73,0.42409761837248505
74,0.4665073802097336
75,0.513158118230707
76,0.5644739300537778
77,0.6209213230591556
78,0.5644739300537778
79,0.513158118230707
80,0.46650738020973365
81,0.513158118230707
82,0.46650738020973365
83,0.513158118230707
84,0.46650738020973365
85,0.513158118230707
86,0.46650738020973365
87,0.513158118230707
88,0.5644739300537778
89,0.6209213230591556
90,0.5644739300537778
91,0.513158118230707
92,0.46650738020973365
93,0.513158118230707
94,0.46650738020973365
95,0.4240976183724851
96,0.3855432894295319
97,0.42409761837248516
98,0.4665073802097337
99,0.5131581182307071
