Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,1.1
4,1.2100000000000002
5,1.3310000000000004
6,1.2100000000000004
7,1.3310000000000006
8,1.2100000000000006
9,1.3310000000000008
10,1.464100000000001
11,1.6105100000000012
12,1.464100000000001
13,1.3310000000000008
14,1.464100000000001
15,1.3310000000000008
16,1.464100000000001
17,1.6105100000000012
18,1.7715610000000015
19,1.6105100000000012
20,1.464100000000001
21,1.3310000000000008
22,1.2100000000000006
23,1.1000000000000005
24,1.2100000000000006
25,1.1000000000000005
26,1.2100000000000006
27,1.1000000000000005
28,1.0000000000000004
29,1.1000000000000005
30,1.0000000000000004
31,1.1000000000000005
32,1.0000000000000004
33,0.9090909090909095
34,0.8264462809917359
35,0.7513148009015781
36,0.683013455365071
37,0.7513148009015781
38,0.826446280991736
39,0.7513148009015782
40,0.8264462809917361
41,0.7513148009015783
42,0.6830134553650712
43,0.7513148009015783
44,0.8264462809917362
45,0.90909090909091
46,1.000000000000001
47,0.9090909090909101
48,1.000000000000001
49,1.1000000000000014
50,1.2100000000000017
51,1.1000000000000016
52,1.0000000000000016
53,0.9090909090909105
54,1.0000000000000016
55,0.9090909090909105
56,1.0000000000000016
57,0.9090909090909105
58,1.0000000000000016
59,1.1000000000000019
60,1.2100000000000022
61,1.3310000000000024
62,1.2100000000000022
63,1.1000000000000019
64,1.0000000000000016
65,0.9090909090909105
66,1.0000000000000016
67,1.1000000000000019
68,1.0000000000000016
69,1.1000000000000019
70,1.2100000000000022
71,1.3310000000000024
72,1.4641000000000028
73,1.6105100000000032
74,1.4641000000000028
75,1.3310000000000026
76,1.464100000000003
77,1.6105100000000034
78,1.771561000000004
79,1.9487171000000045
80,2.143588810000005
81,2.357947691000006
82,2.5937424601000068
83,2.357947691000006
84,2.143588810000005
85,2.357947691000006
86,2.5937424601000068
87,2.357947691000006
88,2.5937424601000068
89,2.853116706110008
90,2.593742460100007
91,2.8531167061100082
92,3.1384283767210093
93,3.4522712143931105
94,3.797498335832422
95,3.452271214393111
96,3.7974983358324224
97,3.452271214393111
98,3.1384283767210097
99,3.452271214393111
