Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,1.1
4,1.0
5,0.9090909090909091
6,1.0
7,1.1
8,1.2100000000000002
9,1.3310000000000004
10,1.2100000000000004
11,1.1000000000000003
12,1.2100000000000004
13,1.3310000000000006
14,1.4641000000000008
15,1.3310000000000006
16,1.4641000000000008
17,1.610510000000001
18,1.4641000000000008
19,1.3310000000000006
20,1.2100000000000006
21,1.3310000000000008
22,1.2100000000000006
23,1.1000000000000005
24,1.0000000000000004
25,0.9090909090909095
26,0.8264462809917359
27,0.7513148009015781
28,0.683013455365071
29,0.7513148009015781
30,0.826446280991736
31,0.7513148009015782
32,0.8264462809917361
33,0.9090909090909098
34,0.8264462809917362
35,0.7513148009015783
36,0.8264462809917362
37,0.7513148009015783
38,0.6830134553650712
39,0.6209213230591556
40,0.6830134553650712
41,0.6209213230591556
42,0.5644739300537778
43,0.6209213230591556
44,0.6830134553650712
45,0.7513148009015783
46,0.8264462809917362
47,0.7513148009015783
48,0.8264462809917362
49,0.7513148009015783
50,0.8264462809917362
51,0.90909090909091
52,1.000000000000001
53,1.1000000000000014
54,1.0000000000000013
55,1.1000000000000016
56,1.210000000000002
57,1.1000000000000016
58,1.210000000000002
59,1.3310000000000022
60,1.4641000000000026
61,1.610510000000003
62,1.4641000000000026
63,1.3310000000000024
64,1.4641000000000028
65,1.6105100000000032
66,1.7715610000000037
67,1.9487171000000043
68,2.143588810000005
69,2.357947691000006
70,2.5937424601000068
71,2.357947691000006
72,2.5937424601000068
73,2.357947691000006
74,2.143588810000005
75,1.9487171000000045
76,1.7715610000000042
77,1.9487171000000048
78,2.1435888100000056
79,1.948717100000005
80,2.1435888100000056
81,1.948717100000005
82,1.7715610000000044
83,1.6105100000000039
84,1.4641000000000035
85,1.6105100000000039
86,1.7715610000000044
87,1.948717100000005
88,2.1435888100000056
89,1.948717100000005
90,1.7715610000000044
91,1.948717100000005
92,1.7715610000000044
93,1.6105100000000039
94,1.4641000000000035
95,1.6105100000000039
96,1.7715610000000044
97,1.6105100000000039
98,1.4641000000000035
99,1.6105100000000039
