Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,1.0
5,0.9090909090909091
6,1.0
7,1.1
8,1.2100000000000002
9,1.1
10,1.2100000000000002
11,1.1
12,1.2100000000000002
13,1.1
14,1.2100000000000002
15,1.3310000000000004
16,1.4641000000000006
17,1.3310000000000006
18,1.4641000000000008
19,1.3310000000000006
20,1.4641000000000008
21,1.610510000000001
22,1.4641000000000008
23,1.3310000000000006
24,1.4641000000000008
25,1.3310000000000006
26,1.4641000000000008
27,1.610510000000001
28,1.7715610000000013
29,1.610510000000001
30,1.4641000000000008
31,1.3310000000000006
32,1.2100000000000006
33,1.3310000000000008
34,1.464100000000001
35,1.6105100000000012
36,1.7715610000000015
37,1.9487171000000019
38,2.143588810000002
39,2.3579476910000023
40,2.5937424601000028
41,2.3579476910000023
42,2.5937424601000028
43,2.3579476910000023
44,2.5937424601000028
45,2.3579476910000023
46,2.143588810000002
47,1.9487171000000019
48,2.143588810000002
49,2.3579476910000023
50,2.143588810000002
51,1.9487171000000019
52,2.143588810000002
53,2.3579476910000023
54,2.5937424601000028
55,2.8531167061100033
56,3.138428376721004
57,2.8531167061100033
58,3.138428376721004
59,2.8531167061100033
60,2.5937424601000028
61,2.8531167061100033
62,2.5937424601000028
63,2.3579476910000023
64,2.143588810000002
65,1.9487171000000019
66,2.143588810000002
67,2.3579476910000023
68,2.143588810000002
69,1.9487171000000019
70,1.7715610000000017
71,1.6105100000000014
72,1.4641000000000013
73,1.331000000000001
74,1.4641000000000013
75,1.331000000000001
76,1.2100000000000009
77,1.1000000000000008
78,1.2100000000000009
79,1.331000000000001
80,1.4641000000000013
81,1.6105100000000014
82,1.4641000000000013
83,1.331000000000001
84,1.2100000000000009
85,1.1000000000000008
86,1.0000000000000007
87,1.1000000000000008
88,1.2100000000000009
89,1.1000000000000008
90,1.2100000000000009
91,1.1000000000000008
92,1.0000000000000007
93,1.1000000000000008
94,1.0000000000000007
95,1.1000000000000008
96,1.2100000000000009
97,1.331000000000001
98,1.4641000000000013
99,1.6105100000000014
