Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,1.0
5,1.1
6,1.0
7,1.1
8,1.2100000000000002
9,1.1
10,1.2100000000000002
11,1.3310000000000004
12,1.4641000000000006
13,1.3310000000000006
14,1.2100000000000006
15,1.3310000000000008
16,1.464100000000001
17,1.3310000000000008
18,1.2100000000000006
19,1.1000000000000005
20,1.0000000000000004
21,1.1000000000000005
22,1.0000000000000004
23,1.1000000000000005
24,1.0000000000000004
25,1.1000000000000005
26,1.0000000000000004
27,1.1000000000000005
28,1.2100000000000006
29,1.1000000000000005
30,1.0000000000000004
31,1.1000000000000005
32,1.2100000000000006
33,1.1000000000000005
34,1.2100000000000006
35,1.1000000000000005
36,1.2100000000000006
37,1.1000000000000005
38,1.0000000000000004
39,0.9090909090909095
40,1.0000000000000004
41,0.9090909090909095
42,1.0000000000000004
43,0.9090909090909095
44,1.0000000000000004
45,0.9090909090909095
46,0.8264462809917359
47,0.7513148009015781
48,0.826446280991736
49,0.7513148009015782
50,0.8264462809917361
51,0.7513148009015783
52,0.8264462809917362
53,0.90909090909091
54,1.000000000000001
55,1.1000000000000014
56,1.2100000000000017
57,1.331000000000002
58,1.2100000000000017
59,1.331000000000002
60,1.4641000000000022
61,1.331000000000002
62,1.4641000000000022
63,1.6105100000000026
64,1.4641000000000022
65,1.331000000000002
66,1.4641000000000022
67,1.6105100000000026
68,1.771561000000003
69,1.9487171000000034
70,1.771561000000003
71,1.6105100000000028
72,1.4641000000000024
73,1.6105100000000028
74,1.4641000000000024
75,1.3310000000000022
76,1.210000000000002
77,1.3310000000000022
78,1.4641000000000026
79,1.610510000000003
80,1.4641000000000026
81,1.3310000000000024
82,1.4641000000000028
83,1.6105100000000032
84,1.7715610000000037
85,1.9487171000000043
86,1.771561000000004
87,1.9487171000000045
88,1.7715610000000042
89,1.9487171000000048
90,2.1435888100000056
91,1.948717100000005
92,1.7715610000000044
93,1.6105100000000039
94,1.7715610000000044
95,1.6105100000000039
96,1.4641000000000035
97,1.6105100000000039
98,1.4641000000000035
99,1.6105100000000039
