Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,0.8264462809917354
5,0.7513148009015777
6,0.6830134553650705
7,0.620921323059155
8,0.6830134553650706
9,0.7513148009015778
10,0.6830134553650706
11,0.6209213230591552
12,0.5644739300537774
13,0.6209213230591553
14,0.5644739300537774
15,0.5131581182307068
16,0.4665073802097334
17,0.42409761837248494
18,0.4665073802097335
19,0.42409761837248494
20,0.4665073802097335
21,0.42409761837248494
22,0.38554328942953175
23,0.42409761837248494
24,0.4665073802097335
25,0.42409761837248494
26,0.38554328942953175
27,0.3504938994813925
28,0.3186308177103568
29,0.28966437973668796
30,0.3186308177103568
31,0.28966437973668796
32,0.26333125430607995
33,0.28966437973668796
34,0.3186308177103568
35,0.3504938994813925
36,0.38554328942953175
37,0.3504938994813925
38,0.3186308177103568
39,0.3504938994813925
40,0.3186308177103568
41,0.28966437973668796
42,0.26333125430607995
43,0.23939204936916358
44,0.26333125430607995
45,0.28966437973668796
46,0.3186308177103568
47,0.3504938994813925
48,0.3186308177103568
49,0.3504938994813925
50,0.3186308177103568
51,0.28966437973668796
52,0.3186308177103568
53,0.3504938994813925
54,0.38554328942953175
55,0.3504938994813925
56,0.3186308177103568
57,0.3504938994813925
58,0.3186308177103568
59,0.28966437973668796
60,0.3186308177103568
61,0.28966437973668796
62,0.26333125430607995
63,0.23939204936916358
64,0.26333125430607995
65,0.23939204936916358
66,0.26333125430607995
67,0.28966437973668796
68,0.26333125430607995
69,0.23939204936916358
70,0.2176291357901487
71,0.23939204936916358
72,0.2176291357901487
73,0.19784466890013516
74,0.17985878990921378
75,0.16350799082655798
76,0.1798587899092138
77,0.1978446689001352
78,0.1798587899092138
79,0.163507990826558
80,0.17985878990921383
81,0.19784466890013525
82,0.17985878990921386
83,0.16350799082655806
84,0.1798587899092139
85,0.1978446689001353
86,0.17985878990921392
87,0.19784466890013533
88,0.17985878990921392
89,0.1635079908265581
90,0.14864362802414371
91,0.13513057093103972
92,0.14864362802414371
93,0.13513057093103972
94,0.14864362802414371
95,0.1635079908265581
96,0.14864362802414371
97,0.13513057093103972
98,0.12284597357367247
99,0.1116781577942477
