Paso,Valor
0,1.0
1,1.1
2,1.0
3,0.9090909090909091
4,0.8264462809917354
5,0.7513148009015777
6,0.6830134553650705
7,0.620921323059155
8,0.5644739300537773
9,0.6209213230591552
10,0.5644739300537774
11,0.6209213230591553
12,0.5644739300537774
13,0.5131581182307068
14,0.4665073802097334
15,0.5131581182307068
16,0.5644739300537776
17,0.5131581182307069
18,0.5644739300537777
19,0.5131581182307069
20,0.46650738020973354
21,0.5131581182307069
22,0.5644739300537777
23,0.5131581182307069
24,0.46650738020973354
25,0.5131581182307069
26,0.5644739300537777
27,0.5131581182307069
28,0.46650738020973354
29,0.424097618372485
30,0.3855432894295318
31,0.35049389948139253
32,0.31863081771035684
33,0.35049389948139253
34,0.31863081771035684
35,0.35049389948139253
36,0.31863081771035684
37,0.289664379736688
38,0.31863081771035684
39,0.35049389948139253
40,0.3855432894295318
41,0.35049389948139253
42,0.31863081771035684
43,0.289664379736688
44,0.31863081771035684
45,0.35049389948139253
46,0.31863081771035684
47,0.289664379736688
48,0.31863081771035684
49,0.35049389948139253
50,0.31863081771035684
51,0.289664379736688
52,0.31863081771035684
53,0.289664379736688
54,0.26333125430608
55,0.23939204936916364
56,0.26333125430608
57,0.289664379736688
58,0.26333125430608
59,0.289664379736688
60,0.31863081771035684
61,0.289664379736688
62,0.26333125430608
63,0.289664379736688
64,0.31863081771035684
65,0.35049389948139253
66,0.3855432894295318
67,0.42409761837248505
68,0.38554328942953187
69,0.4240976183724851
70,0.3855432894295319
71,0.42409761837248516
72,0.385543289429532
73,0.4240976183724852
74,0.385543289429532
75,0.3504938994813927
76,0.385543289429532
77,0.4240976183724852
78,0.46650738020973376
79,0.4240976183724852
80,0.385543289429532
81,0.3504938994813927
82,0.385543289429532
83,0.3504938994813927
84,0.385543289429532
85,0.3504938994813927
86,0.385543289429532
87,0.4240976183724852
88,0.46650738020973376
89,0.5131581182307072
90,0.4665073802097338
91,0.4240976183724853
92,0.38554328942953203
93,0.4240976183724853
94,0.4665073802097338
95,0.4240976183724853
96,0.38554328942953203
97,0.4240976183724853
98,0.38554328942953203
99,0.4240976183724853
