Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,0.8264462809917354
5,0.7513148009015777
6,0.8264462809917354
7,0.9090909090909091
8,0.8264462809917354
9,0.9090909090909091
10,0.8264462809917354
11,0.9090909090909091
12,1.0
13,1.1
14,1.0
15,0.9090909090909091
16,1.0
17,1.1
18,1.0
19,0.9090909090909091
20,1.0
21,1.1
22,1.0
23,0.9090909090909091
24,0.8264462809917354
25,0.9090909090909091
26,1.0
27,1.1
28,1.0
29,0.9090909090909091
30,1.0
31,0.9090909090909091
32,0.8264462809917354
33,0.7513148009015777
34,0.6830134553650705
35,0.7513148009015777
36,0.8264462809917354
37,0.7513148009015777
38,0.6830134553650705
39,0.7513148009015777
40,0.6830134553650705
41,0.7513148009015777
42,0.8264462809917354
43,0.7513148009015777
44,0.6830134553650705
45,0.7513148009015777
46,0.8264462809917354
47,0.7513148009015777
48,0.6830134553650705
49,0.620921323059155
50,0.5644739300537773
51,0.5131581182307067
52,0.4665073802097333
53,0.42409761837248483
54,0.46650738020973337
55,0.5131581182307068
56,0.4665073802097334
57,0.42409761837248494
58,0.38554328942953175
59,0.42409761837248494
60,0.4665073802097335
61,0.5131581182307069
62,0.46650738020973354
63,0.424097618372485
64,0.46650738020973354
65,0.424097618372485
66,0.46650738020973354
67,0.5131581182307069
68,0.46650738020973354
69,0.5131581182307069
70,0.46650738020973354
71,0.424097618372485
72,0.46650738020973354
73,0.424097618372485
74,0.46650738020973354
75,0.5131581182307069
76,0.5644739300537777
77,0.5131581182307069
78,0.46650738020973354
79,0.5131581182307069
80,0.5644739300537777
81,0.6209213230591555
82,0.5644739300537777
83,0.6209213230591555
84,0.5644739300537777
85,0.5131581182307069
86,0.46650738020973354
87,0.5131581182307069
88,0.5644739300537777
89,0.5131581182307069
90,0.46650738020973354
91,0.424097618372485
92,0.3855432894295318
93,0.42409761837248505
94,0.4665073802097336
95,0.42409761837248505
96,0.38554328942953187
97,0.4240976183724851
98,0.46650738020973365
99,0.4240976183724851
