Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,1.1
4,1.0
5,0.9090909090909091
6,1.0
7,1.1
8,1.2100000000000002
9,1.1
10,1.2100000000000002
11,1.3310000000000004
12,1.4641000000000006
13,1.6105100000000008
14,1.4641000000000006
15,1.3310000000000006
16,1.2100000000000006
17,1.1000000000000005
18,1.2100000000000006
19,1.1000000000000005
20,1.0000000000000004
21,0.9090909090909095
22,1.0000000000000004
23,1.1000000000000005
24,1.0000000000000004
25,1.1000000000000005
26,1.2100000000000006
27,1.3310000000000008
28,1.2100000000000006
29,1.3310000000000008
30,1.464100000000001
31,1.3310000000000008
32,1.464100000000001
33,1.6105100000000012
34,1.464100000000001
35,1.3310000000000008
36,1.2100000000000006
37,1.3310000000000008
38,1.464100000000001
39,1.6105100000000012
40,1.464100000000001
41,1.3310000000000008
42,1.2100000000000006
43,1.1000000000000005
44,1.0000000000000004
45,0.9090909090909095
46,1.0000000000000004
47,0.9090909090909095
48,1.0000000000000004
49,0.9090909090909095
50,1.0000000000000004
51,1.1000000000000005
52,1.2100000000000006
53,1.1000000000000005
54,1.0000000000000004
55,0.9090909090909095
56,0.8264462809917359
57,0.7513148009015781
58,0.826446280991736
59,0.7513148009015782
60,0.8264462809917361
61,0.7513148009015783
62,0.8264462809917362
63,0.7513148009015783
64,0.6830134553650712
65,0.6209213230591556
66,0.5644739300537778
67,0.6209213230591556
68,0.5644739300537778
69,0.6209213230591556
70,0.5644739300537778
71,0.6209213230591556
72,0.6830134553650712
73,0.6209213230591556
74,0.6830134553650712
75,0.6209213230591556
76,0.6830134553650712
77,0.7513148009015783
78,0.6830134553650712
79,0.6209213230591556
80,0.5644739300537778
81,0.6209213230591556
82,0.5644739300537778
83,0.6209213230591556
84,0.5644739300537778
85,0.513158118230707
86,0.5644739300537778
87,0.513158118230707
88,0.5644739300537778
89,0.6209213230591556
90,0.6830134553650712
91,0.7513148009015783
92,0.8264462809917362
93,0.7513148009015783
94,0.8264462809917362
95,0.7513148009015783
96,0.8264462809917362
97,0.90909090909091
98,1.000000000000001
99,0.9090909090909101
