Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,1.1
4,1.2100000000000002
5,1.3310000000000004
6,1.4641000000000006
7,1.6105100000000008
8,1.771561000000001
9,1.610510000000001
10,1.7715610000000013
11,1.610510000000001
12,1.7715610000000013
13,1.610510000000001
14,1.4641000000000008
15,1.610510000000001
16,1.4641000000000008
17,1.610510000000001
18,1.7715610000000013
19,1.610510000000001
20,1.4641000000000008
21,1.3310000000000006
22,1.4641000000000008
23,1.610510000000001
24,1.7715610000000013
25,1.9487171000000016
26,2.143588810000002
27,2.3579476910000023
28,2.5937424601000028
29,2.8531167061100033
30,2.5937424601000028
31,2.3579476910000023
32,2.5937424601000028
33,2.3579476910000023
34,2.143588810000002
35,2.3579476910000023
36,2.143588810000002
37,1.9487171000000019
38,1.7715610000000017
39,1.948717100000002
40,1.771561000000002
41,1.9487171000000023
42,2.143588810000003
43,2.3579476910000032
44,2.143588810000003
45,2.3579476910000032
46,2.143588810000003
47,2.3579476910000032
48,2.5937424601000036
49,2.3579476910000032
50,2.143588810000003
51,1.9487171000000025
52,1.7715610000000022
53,1.9487171000000025
54,1.7715610000000022
55,1.6105100000000019
56,1.7715610000000022
57,1.9487171000000025
58,2.143588810000003
59,1.9487171000000025
60,1.7715610000000022
61,1.6105100000000019
62,1.4641000000000017
63,1.610510000000002
64,1.464100000000002
65,1.3310000000000017
66,1.464100000000002
67,1.6105100000000023
68,1.7715610000000026
69,1.948717100000003
70,1.7715610000000026
71,1.948717100000003
72,2.1435888100000033
73,2.3579476910000037
74,2.1435888100000033
75,2.3579476910000037
76,2.1435888100000033
77,2.3579476910000037
78,2.593742460100004
79,2.3579476910000037
80,2.593742460100004
81,2.8531167061100047
82,2.593742460100004
83,2.3579476910000037
84,2.593742460100004
85,2.8531167061100047
86,2.593742460100004
87,2.3579476910000037
88,2.1435888100000033
89,2.3579476910000037
90,2.1435888100000033
91,1.948717100000003
92,1.7715610000000026
93,1.948717100000003
94,1.7715610000000026
95,1.6105100000000023
96,1.4641000000000022
97,1.6105100000000026
98,1.4641000000000022
99,1.6105100000000026
