Paso,Valor
0,1.0
1,1.1
2,1.2100000000000002
3,1.1
4,1.0
5,1.1
6,1.2100000000000002
7,1.1
8,1.2100000000000002
9,1.3310000000000004
10,1.2100000000000004
11,1.1000000000000003
12,1.0000000000000002
13,1.1000000000000003
14,1.2100000000000004
15,1.1000000000000003
16,1.0000000000000002
17,0.9090909090909093
18,0.8264462809917357
19,0.7513148009015779
20,0.6830134553650707
21,0.6209213230591552
22,0.5644739300537774
23,0.6209213230591553
24,0.5644739300537774
25,0.6209213230591553
26,0.5644739300537774
27,0.5131581182307068
28,0.5644739300537776
29,0.5131581182307069
30,0.5644739300537777
31,0.6209213230591555
32,0.6830134553650711
33,0.6209213230591555
34,0.6830134553650711
35,0.6209213230591555
36,0.6830134553650711
37,0.7513148009015782
38,0.8264462809917361
39,0.9090909090909098
40,0.8264462809917362
41,0.90909090909091
42,1.000000000000001
43,0.9090909090909101
44,1.000000000000001
45,0.9090909090909101
46,1.000000000000001
47,0.9090909090909101
48,0.8264462809917363
49,0.7513148009015784
50,0.8264462809917363
51,0.7513148009015784
52,0.6830134553650713
53,0.6209213230591557
54,0.6830134553650713
55,0.7513148009015785
56,0.6830134553650714
57,0.7513148009015786
58,0.6830134553650715
59,0.6209213230591559
60,0.6830134553650715
61,0.6209213230591559
62,0.6830134553650715
63,0.7513148009015788
64,0.6830134553650716
65,0.7513148009015789
66,0.8264462809917368
67,0.9090909090909105
68,1.0000000000000016
69,1.1000000000000019
70,1.0000000000000016
71,1.1000000000000019
72,1.2100000000000022
73,1.3310000000000024
74,1.2100000000000022
75,1.3310000000000024
76,1.2100000000000022
77,1.3310000000000024
78,1.4641000000000028
79,1.6105100000000032
80,1.4641000000000028
81,1.3310000000000026
82,1.2100000000000024
83,1.100000000000002
84,1.0000000000000018
85,0.9090909090909107
86,1.0000000000000018
87,1.100000000000002
88,1.0000000000000018
89,1.100000000000002
90,1.2100000000000024
91,1.100000000000002
92,1.2100000000000024
93,1.100000000000002
94,1.2100000000000024
95,1.3310000000000028
96,1.4641000000000033
97,1.6105100000000037
98,1.7715610000000042
99,1.6105100000000037
