Paso,Valor
0,1.0
1,0.9090909090909091
2,0.8264462809917354
3,0.9090909090909091
4,1.0
5,1.1
6,1.0
7,1.1
8,1.0
9,0.9090909090909091
10,1.0
11,1.1
12,1.0
13,1.1
14,1.2100000000000002
15,1.1
16,1.0
17,1.1
18,1.2100000000000002
19,1.3310000000000004
20,1.4641000000000006
21,1.3310000000000006
22,1.2100000000000006
23,1.1000000000000005
24,1.0000000000000004
25,0.9090909090909095
26,0.8264462809917359
27,0.9090909090909095
28,0.8264462809917359
29,0.9090909090909095
30,0.8264462809917359
31,0.7513148009015781
32,0.826446280991736
33,0.7513148009015782
34,0.8264462809917361
35,0.9090909090909098
36,1.0000000000000009
37,1.100000000000001
38,1.0000000000000009
39,0.9090909090909098
40,1.0000000000000009
41,1.100000000000001
42,1.210000000000001
43,1.100000000000001
44,1.210000000000001
45,1.3310000000000013
46,1.4641000000000015
47,1.6105100000000019
48,1.7715610000000022
49,1.9487171000000025
50,1.7715610000000022
51,1.6105100000000019
52,1.4641000000000017
53,1.610510000000002
54,1.464100000000002
55,1.3310000000000017
56,1.464100000000002
57,1.3310000000000017
58,1.464100000000002
59,1.3310000000000017
60,1.464100000000002
61,1.3310000000000017
62,1.464100000000002
63,1.6105100000000023
64,1.7715610000000026
65,1.948717100000003
66,2.1435888100000033
67,1.948717100000003
68,1.7715610000000026
69,1.6105100000000023
70,1.4641000000000022
71,1.331000000000002
72,1.2100000000000017
73,1.1000000000000016
74,1.210000000000002
75,1.1000000000000016
76,1.210000000000002
77,1.1000000000000016
78,1.210000000000002
79,1.1000000000000016
80,1.210000000000002
81,1.1000000000000016
82,1.210000000000002
83,1.3310000000000022
84,1.210000000000002
85,1.3310000000000022
86,1.4641000000000026
87,1.610510000000003
88,1.7715610000000035
89,1.948717100000004
90,1.7715610000000037
91,1.6105100000000032
92,1.7715610000000037
93,1.6105100000000032
94,1.4641000000000028
95,1.6105100000000032
96,1.7715610000000037
97,1.6105100000000032
98,1.7715610000000037
99,1.6105100000000032
