Paso,Valor
0,1.0
1,1.1
2,1.0
3,1.1
4,1.2100000000000002
5,1.1
6,1.2100000000000002
7,1.3310000000000004
8,1.4641000000000006
9,1.3310000000000006
10,1.4641000000000008
11,1.3310000000000006
12,1.4641000000000008
13,1.3310000000000006
14,1.2100000000000006
15,1.1000000000000005
16,1.0000000000000004
17,1.1000000000000005
18,1.0000000000000004
19,1.1000000000000005
20,1.0000000000000004
21,0.9090909090909095
22,0.8264462809917359
23,0.7513148009015781
24,0.826446280991736
25,0.7513148009015782
26,0.8264462809917361
27,0.7513148009015783
28,0.6830134553650712
29,0.7513148009015783
30,0.6830134553650712
31,0.6209213230591556
32,0.5644739300537778
33,0.6209213230591556
34,0.5644739300537778
35,0.513158118230707
36,0.5644739300537778
37,0.513158118230707
38,0.5644739300537778
39,0.6209213230591556
40,0.6830134553650712
41,0.7513148009015783
42,0.6830134553650712
43,0.6209213230591556
44,0.5644739300537778
45,0.513158118230707
46,0.46650738020973365
47,0.4240976183724851
48,0.46650738020973365
49,0.513158118230707
50,0.46650738020973365
51,0.4240976183724851
52,0.3855432894295319
53,0.35049389948139265
54,0.31863081771035695
55,0.2896643797366881
56,0.31863081771035695
57,0.2896643797366881
58,0.31863081771035695
59,0.3504938994813927
60,0.318630817710357
61,0.2896643797366882
62,0.2633312543060802
63,0.23939204936916378
64,0.2633312543060802
65,0.23939204936916378
66,0.2633312543060802
67,0.23939204936916378
68,0.2633312543060802
69,0.23939204936916378
70,0.2176291357901489
71,0.19784466890013536
72,0.17985878990921395
73,0.19784466890013536
74,0.21762913579014892
75,0.23939204936916383
76,0.21762913579014892
77,0.19784466890013538
78,0.17985878990921397
79,0.16350799082655815
80,0.14864362802414377
81,0.13513057093103978
82,0.14864362802414377
83,0.13513057093103978
84,0.12284597357367252
85,0.13513057093103978
86,0.12284597357367252
87,0.13513057093103978
88,0.12284597357367252
89,0.11167815779424775
90,0.12284597357367254
91,0.11167815779424775
92,0.12284597357367254
93,0.1351305709310398
94,0.1486436280241438
95,0.1351305709310398
96,0.12284597357367255
97,0.1351305709310398
98,0.1486436280241438
99,0.1351305709310398
