Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,1.0
5,1.1
6,1.0
7,0.9090909090909091
8,1.0
9,0.9090909090909091
10,0.8264462809917354
11,0.9090909090909091
12,0.8264462809917354
13,0.9090909090909091
14,1.0
15,0.9090909090909091
16,0.8264462809917354
17,0.9090909090909091
18,0.8264462809917354
19,0.9090909090909091
20,1.0
21,1.1
22,1.2100000000000002
23,1.3310000000000004
24,1.2100000000000004
25,1.1000000000000003
26,1.2100000000000004
27,1.1000000000000003
28,1.2100000000000004
29,1.3310000000000006
30,1.2100000000000006
31,1.3310000000000008
32,1.464100000000001
33,1.6105100000000012
34,1.7715610000000015
35,1.6105100000000012
36,1.464100000000001
37,1.3310000000000008
38,1.2100000000000006
39,1.1000000000000005
40,1.2100000000000006
41,1.1000000000000005
42,1.0000000000000004
43,1.1000000000000005
44,1.0000000000000004
45,1.1000000000000005
46,1.0000000000000004
47,0.9090909090909095
48,0.8264462809917359
49,0.7513148009015781
50,0.826446280991736
51,0.7513148009015782
52,0.8264462809917361
53,0.9090909090909098
54,1.0000000000000009
55,0.9090909090909098
56,1.0000000000000009
57,0.9090909090909098
58,0.8264462809917362
59,0.7513148009015783
60,0.6830134553650712
61,0.7513148009015783
62,0.8264462809917362
63,0.7513148009015783
64,0.8264462809917362
65,0.90909090909091
66,0.8264462809917363
67,0.7513148009015784
68,0.6830134553650713
69,0.7513148009015785
70,0.8264462809917364
71,0.7513148009015785
72,0.6830134553650714
73,0.6209213230591558
74,0.564473930053778
75,0.5131581182307072
76,0.564473930053778
77,0.5131581182307072
78,0.4665073802097338
79,0.4240976183724853
80,0.4665073802097338
81,0.4240976183724853
82,0.38554328942953203
83,0.35049389948139276
84,0.31863081771035706
85,0.3504938994813928
86,0.38554328942953214
87,0.35049389948139287
88,0.3855432894295322
89,0.42409761837248544
90,0.3855432894295322
91,0.3504938994813929
92,0.38554328942953225
93,0.4240976183724855
94,0.38554328942953225
95,0.3504938994813929
96,0.38554328942953225
97,0.4240976183724855
98,0.4665073802097341
99,0.5131581182307076
