Paso,Valor
0,1.0
1,0.9090909090909091
2,1.0
3,0.9090909090909091
4,0.8264462809917354
5,0.7513148009015777
6,0.8264462809917354
7,0.9090909090909091
8,0.8264462809917354
9,0.9090909090909091
10,0.8264462809917354
11,0.9090909090909091
12,0.8264462809917354
13,0.9090909090909091
14,1.0
15,0.9090909090909091
16,0.8264462809917354
17,0.9090909090909091
18,1.0
19,1.1
20,1.2100000000000002
21,1.1
22,1.2100000000000002
23,1.3310000000000004
24,1.4641000000000006
25,1.6105100000000008
26,1.771561000000001
27,1.9487171000000014
28,2.1435888100000016
29,1.9487171000000014
30,1.7715610000000013
31,1.610510000000001
32,1.4641000000000008
33,1.610510000000001
34,1.7715610000000013
35,1.9487171000000016
36,1.7715610000000015
37,1.9487171000000019
38,1.7715610000000017
39,1.6105100000000014
40,1.7715610000000017
41,1.948717100000002
42,1.771561000000002
43,1.9487171000000023
44,1.771561000000002
45,1.9487171000000023
46,2.143588810000003
47,2.3579476910000032
48,2.5937424601000036
49,2.3579476910000032
50,2.143588810000003
51,1.9487171000000025
52,1.7715610000000022
53,1.6105100000000019
54,1.7715610000000022
55,1.6105100000000019
56,1.4641000000000017
57,1.3310000000000015
58,1.2100000000000013
59,1.1000000000000012
60,1.000000000000001
61,1.1000000000000014
62,1.0000000000000013
63,0.9090909090909103
64,1.0000000000000013
65,0.9090909090909103
66,1.0000000000000013
67,1.1000000000000016
68,1.210000000000002
69,1.3310000000000022
70,1.4641000000000026
71,1.610510000000003
72,1.7715610000000035
73,1.6105100000000032
74,1.7715610000000037
75,1.6105100000000032
76,1.7715610000000037
77,1.6105100000000032
78,1.7715610000000037
79,1.6105100000000032
80,1.7715610000000037
81,1.9487171000000043
82,1.771561000000004
83,1.6105100000000034
84,1.771561000000004
85,1.9487171000000045
86,1.7715610000000042
87,1.9487171000000048
88,2.1435888100000056
89,1.948717100000005
90,2.1435888100000056
91,2.3579476910000063
92,2.593742460100007
93,2.8531167061100082
94,2.593742460100007
95,2.3579476910000063
96,2.1435888100000056
97,1.948717100000005
98,1.7715610000000044
99,1.948717100000005
