Paso,Valor
0,1.0
1,1.1
2,1.2100000000000002
3,1.1
4,1.0
5,0.9090909090909091
6,0.8264462809917354
7,0.9090909090909091
8,0.8264462809917354
9,0.7513148009015777
10,0.8264462809917354
11,0.9090909090909091
12,0.8264462809917354
13,0.9090909090909091
14,1.0
15,0.9090909090909091
16,1.0
17,1.1
18,1.0
19,0.9090909090909091
20,0.8264462809917354
21,0.7513148009015777
22,0.6830134553650705
23,0.7513148009015777
24,0.8264462809917354
25,0.7513148009015777
26,0.6830134553650705
27,0.620921323059155
28,0.5644739300537773
29,0.6209213230591552
30,0.5644739300537774
31,0.6209213230591553
32,0.5644739300537774
33,0.5131581182307068
34,0.5644739300537776
35,0.6209213230591554
36,0.683013455365071
37,0.7513148009015781
38,0.683013455365071
39,0.6209213230591554
40,0.5644739300537776
41,0.5131581182307069
42,0.5644739300537777
43,0.5131581182307069
44,0.5644739300537777
45,0.5131581182307069
46,0.5644739300537777
47,0.6209213230591555
48,0.5644739300537777
49,0.6209213230591555
50,0.5644739300537777
51,0.6209213230591555
52,0.5644739300537777
53,0.5131581182307069
54,0.5644739300537777
55,0.6209213230591555
56,0.5644739300537777
57,0.6209213230591555
58,0.6830134553650711
59,0.7513148009015782
60,0.8264462809917361
61,0.9090909090909098
62,1.0000000000000009
63,1.100000000000001
64,1.0000000000000009
65,1.100000000000001
66,1.0000000000000009
67,0.9090909090909098
68,0.8264462809917362
69,0.7513148009015783
70,0.6830134553650712
71,0.6209213230591556
72,0.6830134553650712
73,0.6209213230591556
74,0.5644739300537778
75,0.513158118230707
76,0.46650738020973365
77,0.513158118230707
78,0.46650738020973365
79,0.513158118230707
80,0.5644739300537778
81,0.513158118230707
82,0.46650738020973365
83,0.4240976183724851
84,0.3855432894295319
85,0.42409761837248516
86,0.4665073802097337
87,0.5131581182307071
88,0.4665073802097337
89,0.5131581182307071
90,0.4665073802097337
91,0.5131581182307071
92,0.5644739300537779
93,0.6209213230591557
94,0.6830134553650713
95,0.6209213230591557
96,0.5644739300537779
97,0.5131581182307071
98,0.4665073802097337
99,0.42409761837248516
